geocode;x_coor;y_coor;y;ols_residual;mgwr_yhat;mgwr_residual;localR2;beta_Intercept;beta_womanjh;beta_infants;beta_senior;beta_migrants;beta_land_value;beta_home40pp;beta_overcrowd;beta_no_college;se_Intercept;se_womanjh;se_infants;se_senior;se_migrants;se_land_value;se_home40pp;se_overcrowd;se_no_college;t_Intercept;t_womanjh;t_infants;t_senior;t_migrants;t_land_value;t_home40pp;t_overcrowd;t_no_college;p_Intercept;p_womanjh;p_infants;p_senior;p_migrants;p_land_value;p_home40pp;p_overcrowd;p_no_college;sumW_Intercept;sumW_womanjh;sumW_infants;sumW_senior;sumW_migrants;sumW_land_value;sumW_home40pp;sumW_overcrowd;sumW_no_college
13122041003;-70.742;-33.529;-0.204770359;0.027115883;-0.260906229;0.05613587;0.622318767;-0.106999173;-0.156393885;-0.076192807;0.086897339;0.011174969;-0.017905317;-0.163017911;0.116655497;0.134645758;0.044997395;0.165867024;0.099715632;0.061059252;0.153431024;0.021816711;0.073924613;0.080838819;0.06333317;-2.377897041;-0.942887147;-0.764100927;1.42316417;0.072833832;-0.820715691;-2.205191268;1.443062854;2.125991134;0.017525497;0.34587725;0.444916816;0.154878419;0.941947214;0.411927289;0.027578754;0.149193386;0.033652754;48.74295046;10.71981436;17.71774373;31.71638718;15.93410515;1324.781159;111.4392292;14.8970497;1324.781159
13122041004;-70.79;-33.521;0.401398033;-0.040610767;0.19084164;0.210556392;0.70048363;-0.137701627;0.077108891;-0.136364126;0.135140709;0.037854965;-0.017745184;-0.144206581;0.189567079;0.13459619;0.04447618;0.242510728;0.091232027;0.063071033;0.168442885;0.021831033;0.075722912;0.078930451;0.063360591;-3.09607586;0.317960744;-1.494695791;2.142674722;0.224734724;-0.812842161;-1.90439824;2.401697663;2.124288748;0.001994137;0.750555122;0.135185882;0.032285777;0.822213595;0.416426324;0.057032844;0.016429648;0.033794986;82.69822333;21.95819093;35.64180523;62.25656174;31.93384316;1168.733131;132.2640217;30.2883137;1168.733131
13122041005;-70.797;-33.522;-0.242492223;-0.406818012;-0.018107907;-0.224384316;0.697672091;-0.13919079;0.085435082;-0.147215784;0.13644923;0.070569281;-0.017720488;-0.144092272;0.174968358;0.13458022;0.044611732;0.250312219;0.091394805;0.063544879;0.17133861;0.02183442;0.075560173;0.079988162;0.063366361;-3.120048998;0.341314069;-1.610767532;2.14728915;0.41187028;-0.811585002;-1.90698705;2.187428154;2.123843286;0.001839646;0.732910801;0.107422482;0.031916205;0.680488231;0.417147358;0.056696519;0.028851797;0.033832289;79.58623094;19.07156726;33.24687413;59.63488312;28.48438691;1135.655227;126.6607661;26.49641282;1135.655227
13122051001;-70.762;-33.523;-0.615181477;-0.242036022;-0.414057655;-0.201123822;0.732164111;-0.123260152;-0.13485967;-0.048155539;0.130631909;-0.019684255;-0.017841825;-0.149963351;0.224803374;0.134636699;0.043380257;0.234889279;0.094505282;0.062533247;0.162240961;0.021821272;0.075490583;0.082944123;0.063342684;-2.841388249;-0.574141448;-0.509553937;2.088999284;-0.121327281;-0.817634526;-1.98651733;2.710298989;2.125528812;0.004547186;0.565950678;0.610432433;0.036861333;0.903446649;0.413684459;0.047141797;0.006792184;0.03369133;79.70415203;13.54368382;23.05921939;48.42839841;19.58102364;1273.160314;130.5697058;19.19425148;1273.160314
13122051002;-70.773;-33.523;-0.373951677;-0.348968433;-0.069331281;-0.304620397;0.727436727;-0.13238108;-0.00861453;-0.084607619;0.133899996;-0.021790763;-0.017805406;-0.147787497;0.23571053;0.134614728;0.043792508;0.222608643;0.088230633;0.061480434;0.183568695;0.021824569;0.075608764;0.085273368;0.063348842;-3.022916158;-0.038698091;-0.958937005;2.177928591;-0.11870631;-0.815842296;-1.954634491;2.764175213;2.124975336;0.002542252;0.969135797;0.337731569;0.029553162;0.905522548;0.414708597;0.050795612;0.005770418;0.033737561;85.5713352;16.1105012;27.5904686;61.42561146;20.7658219;1234.762606;135.2946191;20.348546;1234.762606
13122051003;-70.783;-33.523;-0.696151236;0.152311007;-0.638263529;-0.057887706;0.710709765;-0.135879504;0.033278786;-0.123804213;0.135207091;0.020494401;-0.017770722;-0.146443975;0.205860804;0.134595683;0.043973401;0.250970413;0.08761963;0.062597652;0.167550053;0.021828093;0.075648163;0.080328851;0.063355381;-3.090038563;0.132600436;-1.412973471;2.159938684;0.12231808;-0.814121618;-1.935856331;2.562725602;2.124455424;0.002034879;0.894525625;0.157852931;0.030921658;0.902662073;0.415693258;0.053056657;0.010473822;0.033781038;86.76629687;17.66718987;36.12879959;62.94837768;29.13439649;1196.061477;133.752858;28.85266486;1196.061477
13122051004;-70.791;-33.523;-0.528748033;-0.389987564;-0.282757201;-0.245990832;0.700118272;-0.138209958;0.027127448;-0.140334162;0.135946694;0.056446386;-0.017742672;-0.145320981;0.185617634;0.13458304;0.044302153;0.259935079;0.089992891;0.062932938;0.168921883;0.021831588;0.075582439;0.079410811;0.063361358;-3.119711991;0.104362397;-1.559391648;2.160183483;0.334156743;-0.812706464;-1.922681798;2.337435318;2.124055483;0.001841739;0.9168945;0.119096299;0.030902677;0.73830393;0.416504116;0.054692725;0.01953609;0.033814515;83.64932844;19.72242194;36.0248853;62.71313723;30.05396009;1161.584065;130.3984523;29.49822979;1161.584065
13122051005;-70.773;-33.527;-0.411060941;-0.406156654;-0.1255998;-0.285461141;0.721595317;-0.135938597;-0.064148878;-0.092834557;0.13428312;0.025148052;-0.017806878;-0.150758624;0.220991623;0.134591487;0.043787818;0.237561538;0.087838962;0.06106405;0.175209824;0.021824676;0.075309585;0.085498466;0.063348674;-3.1044844;-0.27003057;-1.056872203;2.199053605;0.14353106;-0.815905743;-2.001851733;2.584743729;2.124614125;0.001938642;0.787170647;0.290725285;0.028013033;0.885888384;0.414672315;0.045464821;0.009830669;0.033767762;85.45651979;15.03590413;28.04550546;62.09110935;22.76282279;1229.549743;132.2933893;21.09062186;1229.549743
13122061001;-70.78;-33.529;0.167410033;-0.208096985;0.317999648;-0.150589615;0.704372744;-0.137624704;-0.030566479;-0.131154805;0.136422105;0.060918146;-0.017780218;-0.15095101;0.203632756;0.134558676;0.043698862;0.251549785;0.088776169;0.062155523;0.165534279;0.021826111;0.075232219;0.086836353;0.063353291;-3.149388769;-0.121512644;-1.477365005;2.194850889;0.368009253;-0.814630595;-2.0064676;2.34501736;2.123941356;0.00166557;0.90329986;0.139769472;0.028313795;0.712913739;0.415401851;0.04496999;0.019144651;0.033824073;88.02762369;16.95406381;31.97748609;62.79264001;26.24365971;1203.651427;130.0060308;24.28862432;1203.651427
13122061002;-70.785;-33.529;0.25367515;0.109080124;0.079513566;0.174161584;0.70247361;-0.138867817;-0.026428729;-0.148499561;0.137084756;0.085499189;-0.017763355;-0.149963341;0.19286631;0.13455022;0.043892693;0.25813533;0.090062936;0.062512435;0.164012796;0.021828178;0.075226201;0.08476393;0.063356781;-3.163802637;-0.102383232;-1.648842113;2.192919806;0.521295842;-0.813780894;-1.993498778;2.275334683;2.123690923;0.001585728;0.918464986;0.09937116;0.028452921;0.602230952;0.415888401;0.046371954;0.023014161;0.033845055;87.15433953;18.62297276;33.23887912;63.4875399;26.78358859;1182.807656;128.8832993;26.2156494;1182.807656
13122061003;-70.79;-33.528;-0.158723567;-0.464711007;0.089004208;-0.247727775;0.70323362;-0.139248902;-0.028007175;-0.158598696;0.137603553;0.092980101;-0.017746379;-0.14846651;0.183111731;0.134549728;0.044055697;0.264204399;0.091852012;0.062673327;0.164496143;0.021830577;0.075261349;0.082403354;0.063360562;-3.160746786;-0.106005712;-1.726676339;2.195568022;0.565241831;-0.812913876;-1.972679363;2.222139308;2.12355644;0.001602354;0.915590761;0.084413775;0.028262278;0.57198646;0.416385215;0.048699532;0.026409629;0.033856327;85.56960961;18.80826809;32.78994433;63.68768234;27.68156494;1161.729454;127.4089516;26.74017372;1161.729454
13122061004;-70.763;-33.529;0.381670361;-0.215982641;0.422537803;-0.040867442;0.723399445;-0.13325095;-0.262119811;-0.05841945;0.131760711;0.030314466;-0.017840438;-0.154513427;0.211927268;0.134600183;0.043697172;0.240788173;0.093039838;0.061636694;0.163848612;0.021821646;0.074951851;0.083034701;0.06334287;-3.049418201;-1.088590887;-0.62789716;2.137699208;0.185015091;-0.817556961;-2.061502476;2.552273517;2.124946072;0.002329485;0.276493987;0.530158571;0.032688375;0.853240034;0.413728751;0.039412129;0.010792042;0.033740007;77.90776065;13.04652713;23.1201851;49.6952153;20.18426243;1262.325379;127.4659895;19.70127133;1262.325379
13122071001;-70.796;-33.528;-0.384581327;-0.256939388;-0.243195635;-0.141385692;0.70132114;-0.13998812;-0.000487783;-0.167396166;0.139020701;0.111093957;-0.0177256;-0.147314203;0.172681354;0.134541674;0.044278619;0.261151023;0.092681486;0.062846694;0.166897475;0.021833601;0.075161293;0.081670107;0.063365532;-3.16152862;-0.001867821;-1.806144614;2.212060688;0.665641929;-0.811849571;-1.95997431;2.114376482;2.123262762;0.001598085;0.998509922;0.071078683;0.027099603;0.505733435;0.416995556;0.050167605;0.034633401;0.033880954;82.47168744;17.94704695;30.52762028;62.55331074;25.83848861;1133.978208;125.0673237;24.37500149;1133.978208
13122071002;-70.77;-33.532;-0.276580024;-0.386576282;-0.173070678;-0.103509346;0.706936681;-0.139302862;-0.205814028;-0.085958641;0.135288311;0.059720419;-0.017818421;-0.155008572;0.211301433;0.134567796;0.043905247;0.241422885;0.092332687;0.061466371;0.179410537;0.021823837;0.07486817;0.084939887;0.063346675;-3.172806697;-0.852504219;-0.930966533;2.201013466;0.332870187;-0.816465985;-2.070420207;2.487658511;2.12430716;0.001537657;0.394058549;0.352007645;0.027873724;0.739274742;0.414352031;0.038568902;0.012957226;0.033793445;82.01108853;15.82713072;24.86574483;56.74182976;21.07109971;1233.694483;127.4726475;20.84162018;1233.694483
13122071003;-70.756;-33.542;-0.407261302;-0.67089616;-0.155377226;-0.251884076;0.674314157;-0.146295776;-0.369980531;-0.069316482;0.122724961;0.044755977;-0.017863447;-0.166788398;0.188365257;0.134534809;0.044130345;0.259533121;0.093381786;0.061327989;0.170512377;0.021819672;0.07327774;0.079367849;0.063338794;-3.315083474;-1.425561905;-0.742291245;2.001124839;0.262479347;-0.818685401;-2.276112753;2.373319411;2.124050691;0.000936109;0.154184788;0.458016998;0.045543162;0.792984812;0.413084653;0.022967453;0.017743468;0.033814916;61.5257869;12.63649096;20.6661996;38.3154818;16.91920874;1268.003611;112.7874039;16.61713563;1268.003611
13122071004;-70.796;-33.534;-0.199836542;-0.369282983;0.038732945;-0.238569487;0.700882739;-0.139292627;-0.031587195;-0.179021827;0.142849113;0.157885852;-0.017724855;-0.15028471;0.172004761;0.134496687;0.044034724;0.274177233;0.092380595;0.062867184;0.160603143;0.021832823;0.074706619;0.084897883;0.063365594;-3.163245139;-0.115207213;-1.937872634;2.272236535;0.983080708;-0.811844427;-2.01166525;2.026019432;2.122550718;0.001588749;0.908294959;0.052809913;0.023200964;0.325712458;0.416998507;0.044418239;0.042924105;0.033940726;83.66688595;14.78219798;27.41195316;62.3667804;22.42344251;1128.675549;122.4564345;21.68309139;1128.675549
13122071005;-70.781;-33.534;-0.119171535;-0.084375685;-0.157791744;0.038620209;0.692367481;-0.140074819;-0.074895122;-0.140259586;0.138227066;0.104011723;-0.017775544;-0.153674766;0.194530793;0.134520428;0.043833512;0.265641031;0.091154732;0.062614061;0.167480915;0.02182588;0.074834736;0.088773496;0.063353964;-3.195610202;-0.281941092;-1.538697801;2.207604241;0.621036274;-0.814425072;-2.053521866;2.191316115;2.123315093;0.001421861;0.778024188;0.124070644;0.027409619;0.534661901;0.415519505;0.040179978;0.028568908;0.033876565;86.4976083;17.2007657;29.58335775;61.39131129;23.97170338;1195.10958;126.883085;22.81588048;1195.10958
13122081001;-70.774;-33.535;-0.083499962;-0.217205172;-0.008180314;-0.075319648;0.695587687;-0.141805013;-0.179355221;-0.106506845;0.136849947;0.079171999;-0.017805971;-0.156065986;0.202648822;0.134541384;0.044030623;0.256779013;0.09124991;0.062092557;0.179893993;0.021825295;0.074694296;0.086547369;0.063349046;-3.220599763;-0.69848084;-1.167199452;2.203966993;0.440103625;-0.815841038;-2.089396292;2.341478706;2.123810743;0.00130424;0.484975385;0.2432992;0.027664912;0.659919945;0.414709316;0.03682556;0.019326479;0.033835015;82.7500601;16.26526554;27.31516042;58.2054554;21.71155976;1214.329899;126.0320599;20.92368407;1214.329899
13122081002;-70.792;-33.54;-0.445233752;-0.278915263;-0.290000149;-0.155233603;0.696600581;-0.139739537;-0.02133146;-0.159907854;0.146154623;0.140952563;-0.017733725;-0.153975112;0.181404654;0.134449799;0.044049608;0.275461798;0.0919529;0.063055035;0.153121621;0.021829216;0.074290891;0.087026706;0.06336224;-3.172321948;-0.077438906;-1.739019159;2.317889798;0.920526849;-0.812384867;-2.072597454;2.084471111;2.121923062;0.001540211;0.93828382;0.082218691;0.020577606;0.357432644;0.416688517;0.038365377;0.037271456;0.03399349;83.63267921;14.30901518;28.17762323;61.63734658;23.52379496;1144.153285;120.2358016;21.6011716;1144.153285
13122081003;-70.786;-33.537;-0.103684515;-0.230801536;-0.081132125;-0.02255239;0.688563837;-0.140453726;-0.054866942;-0.150602936;0.141742645;0.124623887;-0.017757783;-0.154015479;0.186587993;0.134488849;0.043946132;0.275842854;0.089634507;0.062792545;0.158539217;0.021827599;0.074594804;0.0874522;0.063357548;-3.19604296;-0.198906519;-1.680189271;2.257316445;0.786076082;-0.813547226;-2.064694459;2.133599754;2.122696576;0.001419743;0.842360481;0.093110595;0.024119139;0.431936268;0.416022262;0.039108525;0.033023312;0.033928475;85.48057955;16.12199039;30.63130889;62.21372165;24.92901861;1171.16505;123.5523864;23.1610283;1171.16505
13122081004;-70.777;-33.538;-0.105941721;-0.110516217;0.005858172;-0.111799893;0.685773313;-0.141983801;-0.154622248;-0.116370352;0.139143744;0.082867232;-0.017796442;-0.157089754;0.198327889;0.134516145;0.043979038;0.277926082;0.089621462;0.062719632;0.169160024;0.021826438;0.074492567;0.084055379;0.06335097;-3.228442657;-0.556343064;-1.298465227;2.218503826;0.489874795;-0.815361716;-2.108797681;2.359490744;2.123347847;0.001269221;0.578052113;0.194309739;0.026656739;0.624287902;0.41498347;0.03511305;0.018416448;0.033873818;83.3566984;15.79081364;29.7750204;58.27480197;24.11549119;1198.255131;123.4270976;22.82327979;1198.255131
13122091001;-70.8;-33.548;-0.417087251;-0.140953935;-0.2732817;-0.143805551;0.730461613;-0.135353369;0.010673853;-0.155887481;0.157333377;0.112103304;-0.017674596;-0.156110289;0.194835554;0.134317682;0.044411649;0.283115807;0.096930641;0.062978824;0.150742157;0.021825236;0.07342977;0.084354226;0.063368071;-3.047699685;0.037701368;-1.608237379;2.498194908;0.743675867;-0.809823837;-2.125980897;2.309730793;2.119642888;0.002342771;0.969930366;0.107975325;0.012579826;0.457178926;0.418158699;0.033653608;0.021026511;0.034185761;76.99729558;13.42172498;26.58705695;58.92261879;21.49895931;1121.170441;114.4164056;20.78124151;1121.170441
13122091002;-70.78;-33.54;-0.586263559;-0.414606823;-0.25329006;-0.332973499;0.681767008;-0.142017056;-0.119463708;-0.124227831;0.141818738;0.092988079;-0.017778389;-0.157298217;0.194749015;0.134480678;0.044036012;0.278736168;0.089442808;0.062636408;0.161194804;0.021825289;0.074347495;0.083285669;0.063353267;-3.225020793;-0.428590623;-1.388907991;2.264158229;0.576867718;-0.814577494;-2.115716438;2.338325629;2.122711008;0.001284391;0.668277352;0.16504896;0.023694256;0.564107845;0.415432247;0.034519033;0.019489766;0.033927263;83.24833953;16.48211093;31.5613854;59.96309536;25.67067485;1191.384817;121.726408;23.49339395;1191.384817
13122091003;-70.785;-33.544;-0.677145316;-0.053200735;-0.664629741;-0.012515574;0.68701673;-0.141669525;-0.084096621;-0.132122162;0.147234116;0.104159778;-0.017757398;-0.157715532;0.192314518;0.134434888;0.044179687;0.263172113;0.094313755;0.062744364;0.155058624;0.021826217;0.073992966;0.081969731;0.063356891;-3.206666592;-0.319549894;-1.400879025;2.34657119;0.6717445;-0.813581109;-2.131493571;2.346165039;2.121866859;0.001368663;0.749350188;0.16143909;0.019065283;0.501840806;0.41600285;0.033196533;0.019086001;0.033998218;81.83455056;17.28827747;30.44382758;60.85674085;25.48589462;1168.411328;118.6584683;24.37383593;1168.411328
13122091004;-70.763;-33.548;-0.431161358;0.016555607;-0.290447155;-0.140714203;0.661025084;-0.148996968;-0.325702552;-0.080026699;0.134709569;0.042049129;-0.0178389;-0.167895267;0.196477045;0.134474891;0.044076103;0.25834183;0.095800138;0.062626353;0.166132262;0.021821096;0.072897716;0.07756761;0.063342483;-3.380447835;-1.260742608;-0.835350565;2.15100452;0.253106343;-0.817507049;-2.303162229;2.532977948;2.12298105;0.000740632;0.2075806;0.40364181;0.031621282;0.800217702;0.413757254;0.021394093;0.011402176;0.033904591;66.70876556;15.45380433;23.85913174;43.54539728;21.21109853;1237.627054;115.4964734;20.56303917;1237.627054
13122101001;-70.77;-33.544;-0.211816595;-0.431743104;-0.351204488;0.139387892;0.674159047;-0.144384315;-0.273433271;-0.09124715;0.139206835;0.055315;-0.017818962;-0.162686247;0.199810428;0.1344896;0.04393796;0.258641988;0.094767797;0.062976796;0.16815693;0.021823798;0.073740303;0.077954197;0.063346472;-3.286095115;-1.057188252;-0.962849759;2.210446436;0.328948682;-0.816492243;-2.206205302;2.563177309;2.123079582;0.001037276;0.290581093;0.335764611;0.027211548;0.742236401;0.414337023;0.027507567;0.01046026;0.033896322;76.63746862;17.33593598;26.76174999;50.78763951;23.72614284;1216.884722;118.7169748;23.28577133;1216.884722
13122101002;-70.791;-33.547;-0.088212052;0.012037442;-0.111546796;0.023334744;0.697563734;-0.139407277;-0.039595025;-0.139653925;0.152936611;0.104730835;-0.017722611;-0.157451918;0.192164598;0.134374344;0.044246578;0.26111823;0.095010482;0.062406512;0.153117117;0.021825203;0.073672212;0.083840084;0.063361328;-3.150690619;-0.151636387;-1.469879145;2.450651467;0.68399169;-0.812025042;-2.137195462;2.292037274;2.120762754;0.00165821;0.879492349;0.141785947;0.014363411;0.49407687;0.416894893;0.032729375;0.022029439;0.034091215;80.35143049;16.38252508;30.81710582;61.879084;23.08070327;1149.988255;116.2176159;22.6186697;1149.988255
13122101003;-70.779;-33.551;0.306789367;-0.143767613;0.099180442;0.207608925;0.676174726;-0.143360767;-0.171778703;-0.111602422;0.151562366;0.068788682;-0.01777086;-0.16289285;0.197222346;0.134387737;0.044228625;0.248583187;0.099337884;0.063061157;0.153978042;0.021822654;0.073172119;0.079811718;0.063352789;-3.24135707;-0.69103106;-1.123462845;2.403418715;0.446743456;-0.814330828;-2.22616008;2.471095104;2.121260007;0.001213444;0.489643641;0.261405099;0.016352794;0.65511918;0.415573463;0.026138639;0.013570787;0.034049305;76.40856199;20.37041674;30.15262102;55.66158133;26.53663643;1186.219804;116.1550424;25.1941987;1186.219804
13122101004;-70.763;-33.556;-0.186860467;0.256157066;-0.174600482;-0.012259984;0.662799003;-0.153390688;-0.309580317;-0.089741774;0.141961961;0.035271264;-0.017827537;-0.173860384;0.19433855;0.134402972;0.045059037;0.256341584;0.098824492;0.065988445;0.15914567;0.021819027;0.071831145;0.078830468;0.063342917;-3.404215868;-1.207686683;-0.908092444;2.151315442;0.221628798;-0.817063778;-2.420403897;2.465272068;2.121831097;0.000679501;0.227341617;0.363962557;0.031596708;0.824630404;0.41401044;0.01561111;0.013792516;0.034001226;57.38910829;15.1284589;23.56127873;36.70852456;20.47854038;1231.964813;112.4602536;19.91096169;1231.964813
13122101005;-70.786;-33.556;0.299091633;0.22836843;0.111422079;0.187669554;0.699125855;-0.13916114;-0.103695668;-0.124449237;0.162596467;0.061234283;-0.017724046;-0.162765738;0.200915084;0.134295438;0.044310004;0.263863395;0.100370122;0.063097859;0.15249119;0.021820457;0.072721476;0.082450575;0.063357584;-3.140625769;-0.392989972;-1.239903219;2.576893553;0.40155948;-0.812267417;-2.238207296;2.436794233;2.11964265;0.001715903;0.69437787;0.215188248;0.010055817;0.688060479;0.416755873;0.025341042;0.014923653;0.034185782;75.15468702;19.44183357;30.93344237;56.28500691;25.46298482;1165.655442;112.6173369;24.7364745;1165.655442
13122111001;-70.794;-33.557;-0.450872942;-0.178170859;-0.465426178;0.014553236;0.717947187;-0.133819887;-0.065689123;-0.136432267;0.168133312;0.067164634;-0.0176782;-0.161069596;0.20463253;0.134237077;0.044491559;0.281287636;0.099803659;0.063106643;0.151557851;0.021819774;0.072626491;0.08264569;0.063362986;-3.007759023;-0.233530076;-1.367006666;2.664272792;0.443161695;-0.810191734;-2.217780237;2.476021788;2.118540908;0.002671794;0.81537891;0.171810219;0.007790964;0.657707127;0.417947316;0.026706161;0.013385657;0.034279017;73.91345367;17.62007776;30.055268;56.31376338;25.88782109;1142.514123;111.0261106;24.73215449;1142.514123
13122111002;-70.787;-33.559;-0.308926621;-0.110445934;-0.225742491;-0.083184131;0.711204335;-0.137311051;-0.101773041;-0.1251542;0.168528262;0.050438458;-0.017709725;-0.163768987;0.202854677;0.134253606;0.044410659;0.264630827;0.101831613;0.063204527;0.151252106;0.021818887;0.072397325;0.082202316;0.063358173;-3.091848965;-0.384584978;-1.229030909;2.666395406;0.333472763;-0.811669499;-2.262086159;2.46774892;2.118962719;0.002022582;0.700594698;0.219236209;0.007742152;0.738819998;0.417098872;0.023822243;0.013697815;0.034243295;73.02556794;19.55359568;29.76226339;54.95826621;26.31045103;1162.804033;110.9104189;25.39712172;1162.804033
13122111003;-70.776;-33.561;0.022404063;-0.267531546;0.1721267;-0.149722638;0.699824765;-0.143000847;-0.175446679;-0.110080348;0.164196961;0.030575358;-0.017757539;-0.169048089;0.200209781;0.134287905;0.044365086;0.250808886;0.10376741;0.064506315;0.152041318;0.021817605;0.071946585;0.08199183;0.063351066;-3.223274424;-0.699523378;-1.060837383;2.545440101;0.201099004;-0.813908725;-2.349633273;2.441825992;2.119741854;0.001292198;0.48432403;0.288919725;0.011004712;0.840646053;0.415815182;0.01890972;0.014718031;0.034177397;67.69469062;19.03086734;26.83941021;47.60272746;24.51061896;1194.604318;109.5075354;23.59984642;1194.604318
13122111004;-70.769;-33.565;0.003514636;0.012395249;0.027196362;-0.023681726;0.703311282;-0.14538939;-0.198883651;-0.105933545;0.165303036;0.008188305;-0.017778588;-0.175439161;0.196680677;0.134278199;0.04503338;0.250257735;0.102752795;0.065688625;0.1507815;0.021815654;0.07110539;0.081395641;0.063346953;-3.228480541;-0.794715299;-1.030955364;2.516463622;0.054305764;-0.814946364;-2.467311694;2.416353936;2.119726249;0.001269054;0.42689391;0.302713488;0.011948506;0.95669816;0.415221123;0.01371449;0.015785216;0.034178716;57.32594643;16.1040071;23.95855236;38.94601551;21.76472109;1212.696675;106.7779683;21.22701028;1212.696675
13122111005;-70.789;-33.561;-0.271759439;-0.090352532;-0.19487018;-0.076889259;0.717653219;-0.134580812;-0.088937633;-0.129005184;0.173387558;0.043826725;-0.017692888;-0.164009774;0.204114806;0.134217748;0.044461262;0.270703436;0.101161836;0.063011037;0.151867287;0.021817854;0.072194231;0.081989302;0.063359418;-3.026922911;-0.328542681;-1.275235698;2.751701403;0.288585682;-0.810936196;-2.271785048;2.489529734;2.118355119;0.002508983;0.742543246;0.202406117;0.00599379;0.772934857;0.417519764;0.023228296;0.012889478;0.034294761;71.80652992;18.83348391;29.98736434;54.72434089;26.04586536;1156.828883;109.5571621;25.74436421;1156.828883
13123011001;-70.78;-33.564;-0.151756639;-0.450991171;0.224230267;-0.375986905;0.711243088;-0.139201149;-0.124612557;-0.119104328;0.174389686;0.021616031;-0.017728505;-0.168633382;0.201632969;0.134230683;0.04449522;0.253128615;0.10204399;0.064224698;0.150071401;0.021816162;0.071666789;0.081816807;0.063353558;-3.128451738;-0.492289491;-1.16718612;2.715305679;0.144038307;-0.812631684;-2.353019908;2.464444355;2.118755246;0.001788155;0.62258048;0.243304581;0.006690799;0.885487885;0.41654699;0.018738962;0.013824293;0.034260862;67.25162461;18.92803801;28.60937713;48.64937381;25.71655829;1183.030744;109.100995;24.78015998;1183.030744
13123011002;-70.783;-33.566;-0.098581788;0.2273282;-0.218338371;0.119756583;0.718057344;-0.136281414;-0.091436013;-0.124833189;0.181415152;0.013871831;-0.017706519;-0.168273229;0.204249636;0.134189249;0.044766889;0.255220899;0.101688727;0.064453711;0.148542214;0.021815145;0.071486681;0.081940046;0.063355374;-3.044245767;-0.358262247;-1.22760106;2.814657996;0.093386455;-0.811661798;-2.353910239;2.492671723;2.118040502;0.002369683;0.720193091;0.219772614;0.004941138;0.925607937;0.417103291;0.018694296;0.012776427;0.034321436;66.02768168;19.09891618;28.93864342;48.49502415;26.85975004;1174.263326;108.4540369;24.892353;1174.263326
13123011003;-70.796;-33.503;0.084079529;0.878381204;-0.265958231;0.35003776;0.637588095;-0.122466089;0.218973638;-0.118968406;0.128162337;0.041702405;-0.017711014;-0.13272269;0.184467981;0.134685822;0.045923856;0.203179364;0.087964288;0.0662691;0.164747867;0.021832942;0.076676768;0.079924508;0.063365749;-2.666720519;1.077735624;-1.352462556;1.933968292;0.25312865;-0.81120604;-1.730937454;2.308027725;2.125530322;0.0077347;0.281309962;0.176413496;0.053288579;0.800200467;0.417364853;0.083650662;0.021121283;0.033691204;65.3347387;18.46134352;29.98148671;47.64062403;26.049229;1163.485;136.218343;25.57741194;1163.485
13123011004;-70.781;-33.504;-0.169377066;0.115119256;-0.184148274;0.014771208;0.625517071;-0.109623611;0.116545211;-0.099082925;0.129476425;0.00529771;-0.017767773;-0.132977409;0.219116237;0.134704332;0.04433271;0.1865516;0.083235725;0.063836732;0.155688632;0.021826924;0.076846093;0.077609598;0.063354849;-2.47274781;0.624734452;-1.190389405;2.028243315;0.034027595;-0.814030118;-1.730438118;2.823313646;2.12618818;0.013508432;0.532232103;0.23406534;0.042696468;0.972859279;0.415745657;0.083739797;0.004810312;0.033636324;76.328196;18.63912023;33.89886971;53.52320441;27.84395419;1225.228254;144.0689314;26.92852411;1225.228254
13123011005;-70.773;-33.487;0.864135681;1.245464245;0.156779801;0.707355879;0.370480106;-0.053480693;0.198109762;-0.13454584;0.1019949;0.238186541;-0.017786496;-0.118659776;0.137110093;0.134804743;0.042140438;0.133504163;0.093540627;0.064367252;0.172377839;0.021824738;0.078335362;0.082092111;0.063351204;-1.269106253;1.483921986;-1.438367955;1.584577505;1.381770084;-0.814969503;-1.514766422;1.670198153;2.127895494;0.204582921;0.138021423;0.150520129;0.113254802;0.167230154;0.415207881;0.130023912;0.095070639;0.033494255;63.78641007;14.85822963;21.64179914;37.11559788;18.68211492;1265.511015;147.390922;18.25026069;1265.511015
13123011006;-70.765;-33.49;-0.052094384;0.275392574;-0.122461109;0.070366725;0.40187284;-0.047597939;0.177021634;-0.144977009;0.098396497;0.168310132;-0.017816696;-0.119793529;0.128105684;0.134804285;0.042173273;0.123561831;0.094768672;0.062341765;0.163491475;0.021822459;0.078375172;0.080942047;0.063346663;-1.12862806;1.432656278;-1.529798885;1.578339939;1.029473449;-0.816438541;-1.528462735;1.582684012;2.128040838;0.259219537;0.152146322;0.126259016;0.114680033;0.303408774;0.414367717;0.126590176;0.113685965;0.033482185;68.1158459;17.18545643;23.02193581;40.41156724;21.24907323;1290.717793;147.6167586;20.5269712;1290.717793
