"","Comuna","subsidiada","decil","escolaridad","ingreso","mater_aceptable","sanea_aceptable","calidad_aceptable","sin_allega_int","sin_allega_ext","sin_hacina"
"298","Bulnes",-0.272227706111353,-0.333333333333333,0.078849732091865,0.142271713745463,0.0780078492539764,0.0747844287763835,0.181333056885769,-0.0138694972129538,-0.0134372857032908,0.162443407098414
"299","Chillán Viejo",-0.223873643185315,-0.6,0.00655730550149957,-0.262401908786814,0.00454473292367558,0.0245949145061892,-0.0412159428662139,0.0791090879655865,-0.0231110336464711,0.0666748031868505
"300","El Carmen",0.0138295418598184,0,0.244661222424186,-0.0387203868787432,0.530541240021824,0.361403646409155,0.737839284790647,0.0825001114970372,-0.0393461319140848,0.0607675966019736
"301","Pemuco",-0.0264368696819767,0,0.0675136538428717,0.17854801265394,0.131945195327604,-0.125931809179894,0.000734458772963083,0.0973244563044034,-0.0137685987119698,0.0490523852964505
"302","Pinto",-0.188705302283821,-0.333333333333333,0.0987400297419069,-0.191797220583759,0.32434380148884,-0.0433233991742501,0.0993786870405024,0.00734520205378385,-0.05014902261281,0.170114835147638
"303","Quillón",0.0784981746923835,-0.5,0.144022071035487,0.477134047329091,0.24999986908205,-0.0705881909410111,-0.0131033100371679,-0.00640591883033669,-0.0307471825939678,-0.0447807864240296
"304","San Ignacio",0.328783584397674,0,0.0813069380931544,-0.307894610381791,0.527131707635177,-0.198764328741235,0.0507143774803728,0.134286035243376,-0.0678995949372789,0.043353890430894
"305","Yungay",-0.115817488968492,0,0.142408437593834,0.310217078158251,0.430857046326322,0.209153031176708,0.381492233453116,-0.0154956817723384,-0.0057353823215797,0.00173013886899481
"306","Quirihue",0.270344951868927,-0.75,0.120499798657534,-0.0517626235637659,0.808480240046283,0.0528429322416425,0.416926194101869,0.0469799991059943,-0.0240303913773302,0.205296351471318
"307","Cobquecura",0.557791149436179,0,0.0696869617395556,0.0972081856875185,0.104562578601584,-0.211539871835017,-0.189825167490169,-0.11826902060282,0.022552204713049,-0.0937465044366513
"308","Coelemu",-0.462982071117722,-0.714285714285714,0.14140088578201,0.459336932963515,0.265446639937574,-0.0301727774427891,0.0751923846353032,-0.0989765925133774,0.0172080195281649,0.129083478541001
"309","Ninhue",0.924344501192214,0,0.0879153155360325,0.316764718501256,1.19576750079938,0.313889703685638,0.799670998751968,-0.0592824601728566,0.0377435897435897,0.135352639837377
"310","Portezuelo",0.340703691937264,-0.333333333333333,0.123950576875869,0.120326893778971,1.10785945488653,0.110507792429292,0.530531257844149,0.118235723342113,0.047008547008547,0.14299300308922
"311","Ránquil",-0.115759495124522,0,0.285233809532707,0.657892057954136,0.180796736212374,0.265707876197314,0.460373030054358,0.0453143272336846,-0.0649919336252592,-0.0576436724235467
"312","San Carlos",0.583012192133595,-0.75,0.112511452559148,-0.0996405043533487,0.358720081775411,0.125003374024146,0.295320689482871,0.213406456704171,0.0277142273058695,0.142051002049015
"313","Coihueco",-0.19809457177194,-0.333333333333333,0.117527350584716,0.122350491164864,0.302970743663085,-0.0492001275968041,0.129075293902274,0.109251735564801,0.00245760629147208,0.0956907022379544
"314","Ñiquén",-0.060695305315706,0,0.149011167437821,0.262763687625011,0.523839911270103,0.144479069525142,0.370375999248267,-0.143429544574844,0.00650635262914362,0.047055762854702
"315","San Fabián",-0.236920935637137,0,-0.0199790820558789,0.176911083321754,0.356807511737089,-0.0278883633906761,0.350401073105298,0.080550051470632,-0.0113101552774495,0.254875905097678
"316","San Nicolás",0.147250237701614,-0.5,0.132106361716063,0.533997410154043,0.110034205917619,-0.0277463980241731,-0.0155600010424533,-0.067024441408789,0.00921785939136202,-0.0717532720693634
